TIME,AEP,APPL,COST,CVX,DG,HD,LLY,IBM,EMN,ESS,KO,MSFT,MCD,NVDA,NKE,SPG,RE,WMT,VZN,XOM
12/31/2014,60.72,110.38,141.75,112.18,70.7,104.97,68.99,160.44,75.86,206.6,42.22,46.45,93.7,20.05,48.075,182.11,170.3,85.88,46.78,92.45
01/02/2015,61.15,109.33,141.61,112.58,70.78,103.43,70.06,162.06,76.48,210.35,42.14,46.76,93.26,20.13,47.515,185.34,168.82,85.9,46.96,92.83
01/05/2015,60.25,106.25,140,108.08,70.32,101.26,69.37,159.51,73.84,211.19,42.14,46.325,92.23,19.79,46.75,186.1,167.91,85.65,46.57,90.29
01/06/2015,60.58,106.26,141.85,108.03,69.43,100.95,69.72,156.07,73.53,214.23,42.46,45.65,92.4,19.19,46.475,191.28,168.97,86.31,47.04,89.81
01/07/2015,61.44,107.75,144.32,107.94,70.27,104.41,69.23,155.05,73.06,217.46,42.99,46.23,94.01,19.135,47.435,194.8,170.11,88.6,46.19,90.72
01/08/2015,61.97,111.89,145.56,110.41,69.51,106.72,70.87,158.42,75.32,218.86,43.51,47.59,94.36,19.86,48.53,194.52,174.96,90.47,47.18,92.23
01/09/2015,61.64,112.01,143.32,108.21,68.12,104.89,69.93,159.11,74.44,220.62,43.03,47.19,93.21,19.94,47.995,196.57,171.6,89.35,46.76,92.1
01/12/2015,61.56,109.25,142.52,105.88,67.11,104.42,69.42,156.44,72.58,222.04,42.64,46.6,93.01,19.69,47.93,196.76,169.71,90.02,47.08,90.33
01/13/2015,61.87,110.22,141.09,104.2,67.8,103.73,69.38,156.81,71.74,222.44,42.63,46.355,92.83,19.655,47.505,196.89,169.06,89.31,47.18,90
01/14/2015,62.76,109.8,139.31,103.9,67.65,102.64,69.76,155.8,70.78,225.44,42.56,45.955,91.54,19.74,46.855,198.63,166.99,86.61,46.97,89.74
01/15/2015,63.16,106.82,139.31,102.67,65.87,101.01,69.74,154.57,69.8,227.27,42.38,45.48,91.38,19.6,46.405,200.07,167.95,87.38,47.1,88.96
01/16/2015,63.57,105.99,139.72,105.12,67.63,104.12,70.68,157.14,71.07,228.17,42.53,46.24,91.49,19.96,46.495,200.8,170.7,86.77,47.99,91.12
01/20/2015,63.53,108.72,139.38,106.47,67.34,103.25,72.03,156.95,69.86,226.11,43.16,46.39,90.8,20.02,46.805,199.63,169.17,86.69,48.18,91.09
01/21/2015,64.14,109.55,139.14,108.16,67.21,103.53,72.24,152.09,71.25,225.83,43.36,45.92,90.34,20.3,46.755,200.22,169.54,86.64,48.25,91.87
01/22/2015,64.08,112.4,141.27,108.92,69.77,106.07,72.46,155.39,72.48,228.82,43.78,47.13,90.89,20.65,47.925,204.03,173.23,88.3,47.8,92.87
01/23/2015,64.52,112.98,142.05,106.85,69.5,105.37,72.13,155.87,69.14,227.86,43.31,47.18,89.56,20.71,48.08,203.11,172.74,88.51,47.15,90.89
01/26/2015,64.57,113.1,142.905,108.88,68.84,106.36,72.11,156.36,69.77,230.11,43,47.01,90.67,20.615,48.175,205.16,174.82,88.63,46.96,91.76
01/27/2015,64.25,109.14,140.99,108.26,67.65,105.16,71.73,153.67,70.32,229.29,42.39,42.66,89.57,19.63,47.25,204.68,174.75,87.53,46.35,90.95
01/28/2015,63.38,115.31,139.62,103.71,67.12,104.74,70.97,151.55,68.65,227.31,41.92,41.19,88.78,19.31,46.655,203.51,172.64,86.82,46.05,87.95
01/29/2015,63.72,118.9,140.64,103,67.9,107.62,72.11,155.48,68.64,229.52,42.1,42.01,93.27,19.78,47.435,204.76,173.35,87.72,46.11,87.58
01/30/2015,62.81,117.16,142.99,102.53,67.06,104.42,72,153.31,70.89,226.05,41.17,40.4,92.44,19.205,46.125,198.66,171.38,84.98,45.71,87.42
02/02/2015,63.06,118.63,146,106.06,67.01,104.43,71.69,154.66,69.85,226.38,41.59,41.28,92.51,19.62,45.96,199.41,173.55,85.71,46.98,89.58
02/03/2015,62.76,118.65,153.75,109.53,68.51,107.24,70.89,158.47,73.12,228.39,41.63,41.6,93.92,20.11,46.675,200.09,176.15,86.19,47.83,92.25
02/04/2015,62.22,119.56,155.92,108.35,68.81,108.41,70.22,156.96,71.81,228.16,41.68,41.84,94.05,20.16,46.27,201.83,177.99,86.65,47.8,91.46
02/05/2015,62.45,119.94,149.09,109.31,68.49,108.99,71.41,157.91,73.94,230.48,41.79,42.45,94.34,20.485,46.67,203.22,181.83,87.28,47.86,92.36
02/06/2015,59.15,118.93,148.7,109.61,68.17,109.04,70.36,156.72,73.2,223.7,41.45,42.41,93.99,20.4,45.895,195.08,182.62,87.33,49.33,91.5
02/09/2015,58.24,119.72,147.54,110.43,67.63,108.34,69.61,155.75,74.58,222.13,41.23,42.36,92.72,20.38,45.585,194.11,181.34,85.91,49.09,91.56
02/10/2015,59.31,122.02,148.22,110.18,67.82,110.67,70.5,158.56,74.33,224.3,42.4,42.6,94.02,20.95,46.375,194.75,181.9,87.29,49.51,91.01
02/11/2015,58.28,124.88,147.46,109.98,67.71,110.31,69.95,158.2,73.87,223.8,42.37,42.38,94.21,20.81,45.655,192.42,182.01,86.34,49.81,90.6
02/12/2015,57.98,126.46,147.76,110.86,67.59,112.16,70.53,158.52,75.11,227.99,42.17,43.09,95.09,22.3,46,194.72,182.1,85.89,49.52,92.37
02/13/2015,57.83,127.08,147.1,112.78,68.82,111.89,70.56,160.4,75.67,226.69,41.99,43.87,95.65,22.31,46.02,193.11,181.42,85.81,49.31,93.37
02/17/2015,57.87,127.83,147.53,112.4,69.56,112,71.56,160.96,75.87,226.21,41.81,43.58,94.35,22.375,45.93,192.81,178.8,85.96,49.18,93.05
02/18/2015,59.12,128.715,147.23,110.44,70.32,111.99,71.01,162.19,75.53,227.96,41.73,43.53,94.58,22.12,46.81,194.28,179.73,86.29,48.94,91.01
02/19/2015,58.41,128.45,146.665,108.35,70.7,110.94,71.12,163.89,74.69,223.55,42.11,43.5,94.19,22.175,46.85,189.81,178.97,83.52,48.91,89.44
02/20/2015,58.72,129.495,147.535,108.6,71.69,112.24,71.88,163.65,75.47,226.56,41.97,43.855,94.19,22.335,47.465,191.81,178.95,84.3,48.97,89.92
02/23/2015,59.09,133,148.39,107.86,71.47,112.28,71.09,162.91,75.9,228.48,41.85,44.15,94.31,22.16,47.505,193.61,177.69,84.6,48.77,89.01
02/24/2015,59.28,132.17,148.21,107.96,71.93,116.75,70.9,164.83,75.84,223.17,42.13,44.09,94.98,22.31,47.71,190.06,179.65,84.57,49.22,89.42
02/25/2015,58.08,128.79,147.48,108.58,72.48,116.31,70.36,162.81,76.24,222.38,42.05,43.99,98.66,22.14,48.41,190.48,177.71,83.57,49.2,89.6
02/26/2015,57.41,130.415,146.65,107.06,72.19,115.38,70.03,160.87,75.29,220.34,42.46,44.055,99.51,22.2,48.495,187.14,178.13,83.8,49.37,88.65
02/27/2015,57.58,128.46,146.96,106.68,72.62,114.75,70.17,161.94,74.46,222.43,43.3,43.85,98.9,22.06,48.56,190.36,177.43,83.93,49.45,88.54
03/02/2015,56.15,129.09,147.94,105.9,73.09,116.12,71.12,160.48,75.41,225.16,43.2,43.88,100,22.595,49.375,190.04,179.87,83.96,49.47,88.04
03/03/2015,56.73,129.36,147.37,105.16,71.65,116.07,70.37,161.03,74.32,223.5,42.95,43.28,99.74,22.18,48.985,189.61,178.55,83.37,49.55,87.62
03/04/2015,56.58,128.54,147.17,105.16,71.95,114.76,70.65,159.42,74.46,221.24,42.5,43.055,100.25,22.43,48.76,187.56,178.08,82.58,49.07,87.18
03/05/2015,57.08,126.41,151.17,104.73,71.71,115.91,70.59,161.18,73.55,226.19,42.4,43.11,99.11,22.86,49.23,187.13,178.32,83.57,48.92,86.74
03/06/2015,55.01,126.6,149.545,103.55,71.32,114.45,68.41,158.5,72.13,219.36,41.52,42.36,97.13,22.55,48.455,180.58,178.08,82.59,48.29,85.63
03/09/2015,55.18,127.14,150.68,103.95,71.75,115.25,69.58,160.77,72.1,222.17,41.39,42.85,97.71,22.61,48.715,180.44,177.23,82.88,48.23,85.16
03/10/2015,55.26,124.51,148.16,102.91,71.03,112.56,68.78,157.81,70.96,223.5,40.69,42.03,96.29,22.995,48.255,179.92,173.91,82.07,47.51,84.26
03/11/2015,54.77,122.24,147.4,103.54,71.45,113.07,68.46,156.8,70.37,223.58,40.1,41.98,94.96,22.88,47.67,179.35,175.95,80.69,47.68,84.02
03/12/2015,55.97,124.45,149.44,102.42,74.28,116.1,69.56,157.98,70.62,228.77,40.57,41.02,96.25,22.67,48.52,183.6,178.61,81.9,48.73,84.22
03/13/2015,55.31,123.59,149.28,101.62,74.3,114.82,69.89,154.28,69.64,228.51,39.91,41.38,96.35,22.7,47.905,183.98,177.37,81.9,48.84,83.87
03/16/2015,56.16,124.95,149.99,103.13,75.4,116.5,71.07,157.08,69.24,234.61,40.29,41.56,97.15,22.97,48.22,187.07,177.71,83.29,49.27,84.76
03/17/2015,55.9,127.04,150.03,103.17,74.72,115.58,70.84,156.96,68.92,232.65,40.51,41.695,96.17,23.25,48.27,186.13,177.34,82.62,48.95,84.08
03/18/2015,57.55,128.47,150.93,106.7,75.39,116.08,73.54,159.81,70.77,236.72,40.6,42.5,97,22.87,48.755,191.5,177.6,82.53,49.54,86.07
03/19/2015,57.05,127.495,151.31,104.75,74.91,115.16,74.22,159.81,68.94,234.84,40.02,42.285,95.98,23.215,49.16,192.1,176.1,81.52,49.3,84.41
03/20/2015,57.7,125.9,152.59,107.03,75.78,117.49,76.12,162.88,69.46,240.55,40.65,42.88,97.05,23.47,50.99,197.34,177.09,83.24,49.56,84.54
03/23/2015,57.95,127.21,152.93,105.92,75.45,116.07,76.36,164.63,69.59,239.85,40.62,42.855,98.62,22.71,50.73,197.54,178.45,83.31,49.64,85.43
03/24/2015,57.25,126.69,153.14,104.2,75.51,116.15,75.56,163,69.24,237.76,40.47,42.9,99.36,22.4,50.325,196.83,176.68,83.05,49.41,84.52
03/25/2015,55.91,123.38,151.09,105.67,74.17,113.68,74.36,159.2,68.85,233.13,40.45,41.46,98.14,21.04,49.495,194.15,175.13,81.32,48.73,84.86
03/26/2015,55.33,124.24,150.06,105.25,74.78,112.37,73.44,160.59,68.83,233.33,40.35,41.21,97.64,20.965,49.665,192.65,174.45,81.89,48.42,84.32
03/27/2015,55.9,123.25,150.47,104.28,74.99,113.86,73.58,160.4,68.71,232.37,40.08,40.97,96.96,21.38,49.94,194.26,173.6,81.35,48.56,83.58
03/30/2015,56.58,126.37,152.365,106.9,74.92,114.63,73.87,162.67,70.4,234.09,40.51,40.96,97.88,21.47,50.445,196.97,176.5,82.53,49.12,85.63
03/31/2015,56.25,124.43,151.495,104.98,75.38,113.61,72.65,160.5,69.26,229.9,40.55,40.655,97.44,20.925,50.165,195.64,174,82.25,48.63,85
04/01/2015,56.37,124.25,150.24,104.79,75.2,113.13,71.53,159.18,68.2,227.12,40.68,40.72,96.29,21.01,49.775,197.99,173.1,80.71,48.92,84.46
04/02/2015,56.46,125.32,151.63,105.28,75.56,114.54,71.24,160.45,68.07,229.15,40.68,40.29,95.83,21.06,49.83,199.36,173.9,80.73,49.47,84.3
04/06/2015,57.1,127.35,152.5,106.92,75.32,114.95,71.31,162.04,69.48,230.93,41.17,41.545,96.28,21.665,49.865,200.8,176.73,80.99,49.63,85.13
04/07/2015,56.37,126.01,151.78,108.54,73.94,114.3,71.7,162.07,69.91,227.18,41.01,41.53,96.35,21.86,49.805,198.29,176.14,80.5,49.27,85.75
04/08/2015,55.98,125.6,152,106.66,76.08,115.59,72.15,161.85,70.2,228.15,40.89,41.42,96.85,22.02,50.42,197.46,179.22,81.03,49.13,84.06
04/09/2015,55.79,126.56,148.81,106.95,75.67,114.57,72.36,162.34,71.9,221.89,41.05,41.48,96.55,22.525,50.36,193.13,180.01,80.84,49.01,84.65
04/10/2015,56.39,127.1,149.635,106.91,76.07,115.24,73.92,162.86,72.3,222.19,40.88,41.72,97.8,22.76,49.985,191.27,179.96,80.65,49.22,85.56
04/13/2015,55.67,126.85,149.02,106.5,75.16,114.44,73.52,162.38,72.12,221.86,40.7,41.76,97.44,22.55,49.635,190.33,180.51,80.29,49.04,85.34
04/14/2015,56.1,126.3,149.52,108.84,75.29,114.05,73.46,162.3,73.2,223.02,40.51,41.65,97.58,22.36,49.765,191.42,183.35,80.15,49.18,86.63
04/15/2015,56.36,126.78,149.07,110.41,74.51,113.45,73.71,164.13,75.32,221.58,40.4,42.255,96.44,22.63,49.915,190.04,183.49,79.74,49.39,88.08
04/16/2015,55.85,126.17,147.11,110.16,75.44,113.37,73.49,163.13,75.35,223.31,40.6,42.16,95.63,22.49,49.95,190.1,183.8,79.24,49.27,87.73
04/17/2015,55.73,124.75,144.57,109.11,74.42,112.1,72.47,160.67,75.86,222.46,40.3,41.615,94.88,22.2,49.275,188.26,180.99,77.88,48.9,86.93
04/20/2015,56.63,127.6,146.31,110.29,75.28,112.86,72.41,166.16,75.71,223.13,40.66,42.905,96.18,22.09,49.995,188.6,181.59,78.14,49.38,87.24
04/21/2015,55.97,126.91,147.34,109.73,76.01,113.17,72.21,164.26,74.53,225.15,40.78,42.635,94.87,22.055,50.145,188.83,179.96,78.03,49.17,86.88
04/22/2015,56.14,128.62,146.98,109.5,75.83,112.99,72.3,165.36,76.08,226.78,41.31,42.985,97.84,22.31,50.075,189.11,180.62,78.43,49.57,87.46
04/23/2015,56.9,129.67,147.3,109.97,76.25,113.96,72.4,170.24,75.3,227.75,40.95,43.34,97,22.22,50.555,189.06,181.66,79.18,50.05,87.54
04/24/2015,57.88,130.28,148.12,109.87,76.61,113.7,71.58,169.78,75.47,227.01,40.89,47.87,98.74,22.03,50.475,188.71,182.29,79.84,50.03,86.97
04/27/2015,57.71,132.65,146.96,109.7,76.2,111.39,70.89,170.73,75.95,228.03,40.83,48.03,96.44,22.2,50.47,189.88,180.2,79.37,50.08,87.01
04/28/2015,58.08,130.56,146.61,111.12,75.33,110.58,71.18,173.92,75.75,229.5,40.77,49.155,96.83,22.305,49.93,188.25,181.28,79.1,50.55,87.8
04/29/2015,57.79,128.64,144.46,111.73,73.85,108.71,72.28,174.4,76.29,224.82,40.49,49.06,97.02,22.14,50.085,183.1,179.41,77.88,50.47,87.87
04/30/2015,56.87,125.15,143.05,111.06,72.71,106.98,71.87,171.29,76.22,221.95,40.56,48.64,96.55,22.195,49.42,181.49,178.91,78.05,50.44,87.37
05/01/2015,57.03,128.95,145.39,109.04,73.47,109.55,73.12,173.67,78.74,224.63,40.91,48.655,97.8,22.75,50.39,184.17,180.75,78.6,50.41,88.85
05/04/2015,57.36,128.7,145.75,108.32,73.9,110.06,73.05,173.97,78.66,225.86,40.96,48.24,96.13,22.61,50.415,183.37,181.31,79.18,50.52,89.11
05/05/2015,55.9,125.8,144.5,108,73.32,108.06,71.91,173.08,79.54,219.32,40.75,47.6,96.13,22.03,50.21,180.46,179.86,78.13,50.09,88.61
05/06/2015,54.96,125.01,144.77,107.95,73.52,108.31,72.05,170.05,78.97,219.86,40.66,46.28,96.39,22.1,50.11,181.61,179.7,77.65,49.64,88.19
05/07/2015,55.26,125.26,144.56,107.57,74.24,110.04,71.82,170.99,78.31,224.19,40.7,46.7,96.78,22.49,50.725,183.15,180.38,78.03,49.73,87.6
05/08/2015,55.8,127.62,145.88,108.65,74.85,112.47,73.26,172.68,80.08,227.44,40.98,47.75,98.23,20.825,51.22,187.65,181.66,78.53,50.14,88.99
05/11/2015,55.43,126.32,144.27,107.36,74.84,111.9,73.47,171.12,80.1,221.2,40.94,47.37,97.51,20.63,51.395,184.17,182.34,78.1,49.8,86.78
05/12/2015,54.95,125.865,144.07,107.56,74.8,112.52,72.44,170.55,78.7,222.32,40.69,47.35,97.95,20.83,51.185,184.43,182.06,78.96,49.62,87.02
05/13/2015,54.28,126.01,143.24,107.7,73.74,111.19,72.8,172.28,78.28,219.53,41.05,47.625,97.35,20.95,51.08,181.34,182.49,78.16,49.73,86.56
05/14/2015,55.1,128.95,142.6,108.45,73.46,111.94,73.06,174.05,78.21,224.64,41.5,48.72,97.71,21.29,51.72,184.76,184.76,78.72,49.97,86.97
05/15/2015,55.6,128.77,144.83,108.03,74.71,113.35,72.9,173.26,78.25,226.3,41.52,48.295,98.04,21.3,52.49,185.61,183.18,79.24,49.79,87.35
05/18/2015,55.88,130.19,145.06,106.65,74.49,114.33,72.94,173.06,77.93,224.89,41.32,48.01,98.02,21.27,52.375,184.78,184.6,79.92,49.6,86.85
05/19/2015,55.8,130.07,144.74,105.02,73.83,112.34,73.45,173.48,77.05,224.05,41.31,47.58,100.68,21.04,52.32,184.03,184.71,76.43,49.55,86.99
05/20/2015,55.92,130.06,143.49,105.25,72.88,112.1,73.36,173.76,77.29,224.23,41.35,47.58,100.11,21.04,52.305,183.59,185.29,75.9,49.69,87.13
05/21/2015,55.81,131.39,143.94,105.49,73.29,112.01,74.27,173.34,78.13,222.21,41.23,47.42,99.28,20.89,52.2,183.54,184.87,76.11,49.9,87.21
05/22/2015,55.65,132.54,143.68,104.89,73.56,112.16,74.3,172.22,78.06,221.81,41.21,46.9,98.99,20.86,52.215,183.62,184.39,75.86,49.61,86.52
05/26/2015,55.33,129.62,143.25,103.29,72.95,110.93,74.31,170.13,76.4,219.4,40.99,46.59,98.46,20.73,51.71,182.08,182.98,74.9,49.42,85.35
05/27/2015,56.06,132.045,145.42,103.11,72.94,112.16,74.9,172,76.58,224,41.12,47.61,98.66,21.84,51.42,184.14,184.07,75.19,49.57,85.11
05/28/2015,56.1,131.78,144.26,103.24,73.11,112.19,76.41,171.71,76.51,224.98,41.14,47.45,96.48,22.14,51.15,183.82,184.15,74.84,49.54,85.11
05/29/2015,56.29,130.28,142.59,103,72.59,111.42,78.9,169.65,76.77,222.62,40.96,46.86,95.93,22.13,50.835,181.4,181.51,74.27,49.44,85.2
06/01/2015,56.01,130.535,142.39,102.63,72.81,111.67,79,170.18,76.67,226.26,40.94,47.23,96.22,22.38,50.88,183.39,182.17,74.73,49.22,85.13
06/02/2015,55.17,129.96,141.4,102.58,74.98,111.59,77.95,169.65,76.95,221.77,40.99,46.92,96.29,21.935,51.055,182.15,182.59,74.53,49.14,85.14
06/03/2015,54.38,130.12,142.13,102.17,76,113.16,77.83,169.92,78.27,216.77,40.87,46.85,96.52,21.7,51.255,178.93,183.88,74.89,49.08,84.95
06/04/2015,54.29,129.36,140.65,101.39,75.55,111.46,77.68,168.38,77.79,216.08,40.59,46.36,96.31,22.09,50.975,179.03,182.77,74.15,48.1,84.22
06/05/2015,53.44,128.65,138.78,101.59,75.5,110.37,78.12,167.4,77.28,214.46,40.1,46.14,95.54,22.26,51.015,176.61,182.61,73.06,47.23,84.28
06/08/2015,53.46,127.8,138.05,100.42,75.34,109.93,78.52,165.34,77.86,213.89,40.16,45.73,95.32,21.75,50.72,175.61,180.25,72.61,47.44,84.85
06/09/2015,53.46,127.42,138.04,100.42,75.92,109.53,82.77,165.68,77.84,211.51,40.2,45.65,94.73,21.86,50.675,174.58,179.28,72.47,47.34,84.58
06/10/2015,53.89,128.88,139.43,101.83,77.21,110.98,83.18,168.92,78.57,213.47,40.33,46.61,95.3,21.47,51.67,176.35,181.75,72.93,47.47,85.21
06/11/2015,54.31,128.59,139.32,101.12,77.93,111.29,86.59,168.78,77.98,214.27,40.1,46.44,95.59,21.7,51.94,177.25,184.89,72.94,47.76,85.09
06/12/2015,53.93,127.17,138.78,99.87,77.81,110.6,84.21,166.99,77.82,214.37,39.96,45.97,95.06,21.11,51.89,176.87,183.44,72.43,47.25,84.02
06/15/2015,53.65,126.92,137.23,99.29,77.29,110.01,84.08,166.26,77.66,214,39.59,45.475,94.3,21.07,51.675,175.8,182.33,71.93,47,83.72
06/16/2015,53.73,127.6,137.98,100.04,77.76,110.23,84.78,166.84,78.33,216.44,40.08,45.83,94.63,21.33,52.28,177.26,183.72,72.35,47.42,84.68
06/17/2015,54.06,127.3,138.875,99.76,77.8,110.47,83.53,167.17,78.95,218.14,40.27,45.97,95.22,21.58,52.375,179.57,184.1,72.73,47.27,84.73
06/18/2015,54.83,127.88,140.5,100.25,78.32,111.85,83.04,168.25,80.37,221.88,40.65,46.72,96.17,21.94,53,181.89,185.55,72.98,47.77,85.48
06/19/2015,54.47,126.6,140.3,99.47,78.42,112.43,82.63,166.99,80.48,219.71,40.4,46.1,96.08,21.87,53.265,179.48,184.83,72.74,47.46,85.21
06/22/2015,54.24,127.61,140.19,100.29,78.62,113.07,82.92,167.73,83.04,217.52,40.48,46.23,96.87,21.775,53.395,176.53,185.59,72.79,47.53,85.17
06/23/2015,53.34,127.03,139.65,100.09,78.41,113.18,82.67,168.62,83,215.1,40.38,45.91,97.18,21.22,53.6,175.24,186.29,72.57,47.77,85.07
06/24/2015,52.96,128.11,138.34,99.27,78.38,112.35,82.26,166.97,82.33,215.05,40.19,45.635,96.64,21.01,53.11,173.9,184.12,72.38,47.29,84.68
06/25/2015,52.62,127.5,137.45,98.34,78.71,112.24,84.8,166.08,83.14,213.3,40.02,45.65,95.79,21.17,52.61,172.36,183.3,71.86,47.44,83.93
06/26/2015,52.91,126.75,138.06,98.6,79.55,112.6,85.85,165.46,83.75,214.17,40,45.26,97.29,20.74,54.855,173.91,184.51,72.12,47.62,83.86
06/29/2015,52.8,124.53,135.69,96.69,77.88,110.54,83.78,162.97,82.6,210.49,39.4,44.37,95.44,20.12,53.835,171,181.37,71.42,46.77,82.82
06/30/2015,52.97,125.425,135.06,96.47,77.74,111.13,83.49,162.66,81.82,212.5,39.23,44.15,95.07,20.11,54.01,173.02,182.01,70.93,46.61,83.2
07/01/2015,53.29,126.6,136.49,96.09,78.68,112.07,84.85,164.49,81.05,216.71,39.5,44.445,95.76,20.4,54.715,174.76,185.8,71.88,47,82.37
07/02/2015,54.23,126.44,136.39,95.87,78.86,111.49,86.14,165.09,80.19,218.31,39.49,44.4,96.17,20.42,54.935,174.72,184.74,71.86,47.2,83.14
07/06/2015,54.53,126,135.88,94.77,78.79,111.32,86.35,164.73,78.46,219.66,39.42,44.39,95.65,20.17,54.92,175.78,185.69,72.53,47.04,82.53
07/07/2015,56.08,125.69,140.5,95.27,79.35,112.4,88.73,165,78.35,222.34,40.25,44.3,96.68,19.79,55.645,178.72,187.62,73.79,47.25,82.87
07/08/2015,56.03,122.57,139.9,93.56,78.41,111,87.25,163.16,75.86,221.66,39.86,44.24,95.84,19.65,54.635,178.34,186.2,73.06,46.58,81.97
07/09/2015,55.52,120.07,139.45,93.78,78.19,111.38,87.48,163.85,76.36,221.01,39.92,44.52,96.49,19.41,54.72,178.12,184.84,72.78,46.26,81.6
07/10/2015,55.56,123.28,142.72,94.41,79.47,113.1,88.29,166.95,77.19,221.82,40.39,44.61,97.65,19.75,55.26,178.84,187.62,73.12,47,82.22
07/13/2015,55.34,125.66,144.06,94.6,80.18,114.9,88.82,169.38,77.86,220.82,40.66,45.54,98.43,19.88,56.205,179.31,188.89,73.88,47.2,82.42
07/14/2015,55.19,125.61,143.93,95.55,79.56,115.36,88.76,168.61,79.26,221.87,41.17,45.62,98.78,19.89,56.17,179.99,188.98,73.79,47.41,83.11
07/15/2015,55.68,126.82,143.63,94.24,79.46,115.58,86.38,168.53,79.27,222.62,41.13,45.76,99.07,19.75,55.95,181.41,190.18,73.65,47.33,82.76
07/16/2015,56.36,128.51,144.33,94.48,80.28,114.73,87.17,171,79.63,223.77,41.48,46.66,97.86,20.19,56.17,183.43,191.54,73.83,47.83,82.91
07/17/2015,55.72,129.62,144.68,93.15,80.44,114.47,87.37,172.51,78.18,222.99,41.25,46.62,97.5,20.07,56.4,183.06,190.3,73.39,47.59,82.61
07/20/2015,55.54,132.07,145.04,92.94,81.18,113.41,87.87,173.22,76.89,224.82,41.38,46.92,97.49,19.7,56.565,182.93,190.61,73.1,48.1,81.76
07/21/2015,54.89,130.75,144.94,93.9,80.17,113.86,85.57,163.07,76.58,223.55,41.19,47.28,97.32,19.79,56.495,181.76,190.43,72.74,46.97,81.66
07/22/2015,55.21,125.22,146.38,93.51,80.41,114.9,86.38,160.35,75.7,224.27,40.9,45.54,97.58,19.405,57.045,182.38,190.37,73.16,46.45,81.79
07/23/2015,54.59,125.16,145.6,92.94,79.82,114.59,86.76,161.73,74.52,222.37,40.84,46.11,97.09,19.65,57,181.38,188.93,72.51,46.35,81.14
07/24/2015,54.6,124.5,144.99,90.6,79.41,113.59,84.72,159.75,73.55,223.81,40.44,45.94,96.1,19.42,56.495,184.65,187.7,71.58,46.04,79.94
07/27/2015,55.74,122.77,144.25,89.14,78.89,113.07,84.15,159.07,72.11,224.31,40.54,45.35,96.04,19.31,55.865,185.77,186.55,71.38,45.83,79.26
07/28/2015,55.89,123.38,144.55,92.4,78.7,114.84,85.68,160.05,77.02,222.32,40.55,45.34,97.33,19.73,56.735,186.36,180.36,72.1,45.89,82.48
07/29/2015,55.94,122.99,145.38,93.25,79.07,116.37,85.09,161.09,78.08,222.55,40.59,46.29,98.21,19.97,57.46,186.47,183.21,72.23,46.56,83.14
07/30/2015,56.32,122.37,145.3,93.03,80.11,116.46,84.54,160.96,78.59,223.78,40.56,46.88,99.17,20.02,57.505,186.14,182.99,72.16,46.67,83.01
07/31/2015,56.57,121.3,145.3,88.48,80.37,117.03,84.51,161.99,78.4,224.91,41.08,46.7,99.86,19.95,57.61,187.22,183.12,71.98,46.79,79.21
08/03/2015,57.06,118.44,145.52,85.6,79.93,116.89,84.14,158.71,77.55,226.55,41.54,46.81,99.42,20.29,57.415,188.39,183.78,72.18,46.97,78.06
08/04/2015,56.39,114.64,144.84,85.21,80.01,117.53,84.05,157.6,77.85,225.31,41.85,47.54,99.14,20.37,57.885,188.55,183.28,72.25,46.67,77.17
08/05/2015,56.65,115.4,146.89,84.03,80.68,118,84.73,157.9,77.1,224.42,42.12,47.58,99.8,20.58,58.375,188.7,184.43,73.51,46.64,77.17
08/06/2015,56.26,115.13,146.44,85.19,79.24,116.56,82.7,156.32,77.13,226.07,41.92,46.62,99.35,20.45,57.56,189.9,184,72.79,46.63,78.09
08/07/2015,56.77,115.52,145.26,83.75,78.37,116.93,82.27,155.12,76.67,227,41.77,46.74,98.92,22.98,57.255,191.69,184.23,71.25,46.36,76.83
08/10/2015,56.71,119.72,146.25,85.89,78.76,117.6,83.51,156.75,79.76,227.12,41.68,47.33,99.39,23.78,57.68,189.16,185.81,71.48,47.23,78.75
08/11/2015,56.85,113.49,145.89,85.78,78.71,117.69,83.54,155.51,77.63,228.15,41.48,46.41,98.81,23.66,57.23,191.55,185.3,71.93,47.6,77.49
08/12/2015,57.57,115.24,146.49,86.79,78.24,117.69,83.38,156.16,77.49,228.33,41.26,46.74,98.28,23.72,56.53,192.02,184.9,72.58,47.85,78.79
08/13/2015,57.55,115.15,145.27,85.85,79.19,119.02,83.03,155.07,77.44,227.93,41.1,46.73,99.37,23.52,56.8,190.75,184.95,72.11,47.66,78.65
08/14/2015,58.2,115.96,146.09,85.99,79.23,119.75,83.91,155.75,76.5,228.55,41.25,47,99.27,23.54,57.18,191.68,185.7,72.38,47.49,78.36
08/17/2015,58.35,117.16,146.09,83.23,79.4,119.7,83.47,156.31,77.41,231.11,41.35,47.32,100.66,23.39,57.49,193.54,185.96,71.91,47.52,78.77
08/18/2015,58.27,116.5,145.63,83.44,80.09,122.8,83.39,156.01,76.9,231.93,41.3,47.27,100.76,23.08,57.41,194.78,186.24,69.48,47.46,77.9
08/19/2015,58.8,115.01,145.17,80.91,80.48,122.76,83.77,153.94,75.1,228.27,40.78,46.61,101.1,22.99,57.48,193.19,184.73,68.57,47.44,76.23
